STOPID,PREVSTOPID,TIMESTAMP,T_HOUR,TIMETAKEN
14456,BP5283,1449919480170,16,85000
791,36602,1449919425172,16,140000
34716,37229,1449919395173,16,175000
1011,29245,1449919530173,16,45000
15192,988,1449919465169,16,115010
1045,1802,1449919525170,16,55010
BP882,BP5294,1449919430173,16,150010
35030,BP882,1449919580183,16,0
8420,1473,1449919480174,16,100010
20674,4825,1449919540171,16,50000
4876,14581,1449919555171,16,35000
8578,BP5998,1449919330170,16,265007
2622,R0078,1449919530178,16,75000
BP5486,14456,1449919450180,16,154999
1115,782,1449919550172,16,70000
36602,791,1449919510176,16,110000
905,913,1449919530169,16,95000
297,1045,1449919580180,16,49990
36857,27945,1449919505179,16,125000
14535,BP1379,1449919455169,16,180000
2636,905,1449919625169,16,20000
BP1379,14535,1449919520175,16,125000
2058,20674,1449919590171,16,60000
8560,8578,1449919595177,16,55000
943,2045,1449919535179,16,120001
2272,2270,1449919540177,16,120000
2626,791,1449919565172,16,100000
34716,34717,1449919540176,16,125000
34717,34716,1449919570173,16,105000
34716,37229,1449919555175,16,120000
616,2622,1449919605178,16,70000
BP5485,BP5486,1449919605179,16,70000
34,33477,1449919515171,16,165000
34717,15192,1449919580179,16,104990
2019,8420,1449919580184,16,104990
2632,2636,1449919645169,16,45000
8571,1156,1449919395175,16,295000
3013,14535,1449919635169,16,60000
901,2058,1449919650171,16,45000
988,36857,1449919630179,16,75000
8571,2019,1449919685174,16,24990
129,2272,1449919660177,16,55000
33107,BP5485,1449919675179,16,40001
BP5484,1115,1449919620172,16,100000
34,33477,1449919345166,16,375010
BP5486,14456,1449919565170,16,165000
29844,BP5486,1449919730170,16,0
37219,BP1379,1449919645175,16,85000
R0330,943,1449919655180,16,74999
14920,2632,1449919690169,16,50000
15192,34717,1449919675173,16,69990
34716,34717,1449919685169,16,64990
793,2626,1449919665172,16,94990
BP5172,33107,1449919375170,16,389990
1802,616,1449919675178,16,89990
1156,8571,1449919710164,16,60000
37229,34716,1449919665176,16,104990
165,35030,1449919580183,16,194980
1156,BP3442,1449919490172,16,289990
297,36602,1449919620176,16,159990
308,BP5484,1449919395177,16,389990
R0085,BP5172,1449919765160,16,25010
BP3460,37219,1449919730175,16,69990
305,129,1449919715177,16,84990
902,901,1449919695171,16,124990
988,15192,1449919745163,16,90000
10352,8560,1449919650177,16,189991
15192,988,1449919705179,16,134990
36602,297,1449919630170,16,220010
BP5485,29844,1449919730170,16,120010
2271,308,1449919550177,16,300010
FC41,BP3460,1449919800165,17,65010
1054,R0085,1449919790170,16,90000
2019,8571,1449919690175,16,190000
34717,34716,1449919675175,16,205001
14682,BP5485,1449919850180,17,34990
BP3442,1156,1449919770164,16,115010
793,14920,1449919740169,16,150000
1045,297,1449919780166,16,110010
976,165,1449919775163,16,120010
1054,37229,1449919770166,16,125010
BP5575,10352,1449919840168,17,55009
14920,793,1449919760162,16,140010
297,1802,1449919765168,16,140010
348,902,1449919820161,17,90010
20997,305,1449919800167,17,110010
BP3203,2271,1449919850187,17,64990
976,BP4269,1449918635178,16,1280000
27945,34,1449918655179,16,1260000
945,R0330,1449919730179,16,194999
34717,15192,1449919840169,17,85010
2626,793,1449919890169,17,50000
R0085,1054,1449919895176,17,50000
24851,35678,1449901460175,11,18490000
R0723,24851,1449919950175,17,10001
165,976,1449919915178,17,45001
14528,3013,1449919695169,16,270000
8420,2019,1449919880175,17,85000
791,36602,1449919850180,17,124990
37229,34716,1449919750159,16,235010
R0078,14682,1449919885170,17,105000
2269,BP3203,1449919915177,17,75000
33924,976,1449919895173,17,100000
2050,945,1449919925178,17,70000
15192,34717,1449919880176,17,120000
BP4921,308,1449919785167,16,220010
791,2626,1449919940169,17,70000
27945,988,1449919835163,17,175010
36602,297,1449919905178,17,105000
1473,8420,1449919965175,17,50000
8558,8560,1449912550159,14,7470010
2636,14920,1449919900172,17,120001
34716,34717,1449919925179,17,95000
14530,14523,1449919475174,16,565000
37229,1054,1449919880170,17,165001
1802,1045,1449919890176,17,155000
36857,27945,1449919915179,17,135000
905,2636,1449920020173,17,40000
2622,R0078,1449919990170,17,80000
1057,1473,1449920015175,17,60001
2626,791,1449919975170,17,105000
33477,27945,1449920010173,17,70000
616,1802,1449920045176,17,35000
BP5283,R0085,1449919945176,17,135001
8556,BP3442,1449919885174,17,205000
2019,1156,1449919780162,16,315010
BP882,165,1449919960179,17,144999
35030,BP882,1449920105178,17,0
36602,791,1449920010169,17,100000
1054,37229,1449919985169,17,125001
3013,14530,1449920040174,17,70000
793,2626,1449920080170,17,50000
988,15192,1449920000176,17,140000
4643,14528,1449919965169,17,180001
14456,BP5283,1449920080177,17,65000
913,905,1449920060173,17,90010
8586,BP5575,1449919895177,17,255011
947,2050,1449919995178,17,155011
616,2622,1449920070170,17,90001
8420,2019,1449920095172,17,65000
2622,616,1449920080176,17,80000
BP5294,1057,1449920075176,17,89999
1011,2269,1449919990177,17,175000
37229,34716,1449920020179,17,145000
34716,37229,1449920045171,17,139990
1473,8420,1449920160172,17,24990
R0085,1054,1449920110170,17,80000
2068,348,1449919910171,17,280000
988,36857,1449920050179,17,164990
36857,988,1449920140176,17,84990
791,36602,1449920010178,17,214990
8559,8556,1449920090174,17,144990
14523,4643,1449920145170,17,95000
27945,34,1449919230171,16,1010001
BP5294,35030,1449920105178,17,135000
2952,947,1449920150189,17,89990
1057,1473,1449920185162,17,60000
BP5486,14456,1449920145177,17,99990
29844,BP5486,1449920245167,17,0
1054,37229,1449920165179,17,79990
308,BP5484,1449919720172,16,529991
14920,793,1449920130170,17,124990
34717,34716,1449920185161,17,75000
BP5529,BP4921,1449920005177,17,254990
BP5283,R0085,1449920190170,17,74990
14535,3013,1449920110174,17,154991
R0078,2622,1449920160176,17,104990
33924,BP4269,1449918995174,16,1274991
297,36602,1449920110169,17,164990
2070,2068,1449920190171,17,84990
2626,791,1449920225168,17,50000
320,913,1449920150183,17,134980
982,BP5294,1449920240178,17,49990
7725,2952,1449920240179,17,49990
14456,BP5283,1449920265160,17,55010
BP5485,29844,1449920245167,17,75010
1802,616,1449920160171,17,165000
15192,34717,1449920260161,17,80010
BP882,BP5294,1449920165175,17,175000
35030,BP882,1449920340175,17,0
14682,R0078,1449920265166,17,75010
BP2895,7725,1449920290169,17,50010
36857,27945,1449920240172,17,109999
BP4921,308,1449920250163,17,105010
BP4269,33924,1449919995173,17,360001
27945,36857,1449920225166,17,130010
R0325,14523,1449920240170,17,120000
14682,BP5485,1449920320177,17,45000
793,2626,1449920275168,17,90010
R0085,1054,1449920245169,17,125010
4826,BP2895,1449920340179,17,50000
BP5307,2070,1449920275161,17,120010
BP5294,1057,1449920245162,17,150010
BP1379,14535,1449920265165,17,130010
1045,297,1449920275159,17,125010
BP5486,14456,1449920320170,17,85000
29844,BP5486,1449920405170,17,0
297,1802,1449920325171,17,80000
BP976,BP5307,1449920395171,17,15000
1473,982,1449920290168,17,130010
BP5485,29844,1449920405170,17,25000
2059,4826,1449920390179,17,40000
BP5529,BP4921,1449920355173,17,80000
34,33477,1449920080173,17,355000
34717,988,1449920215169,17,220010
165,33924,1449920270165,17,170010
27945,34,1449919720176,16,730001
BP5283,R0085,1449920370179,17,85001
2636,14920,1449920255160,17,205010
37219,BP1379,1449920395175,17,70000
1739,R0325,1449920360170,17,110000
33477,27945,1449920355176,17,120000
8420,1473,1449920420178,17,55001
2271,BP5529,1449920260167,17,220021
616,1045,1449920400169,17,85000
166,165,1449920440175,17,45000
36602,297,1449920405171,17,85000
BP5485,14682,1449920340176,17,155001
14682,BP5485,1449920430170,17,70000
33683,8559,1449920235164,17,270010
14920,793,1449920365178,17,145001
988,36857,1449920350171,17,165001
BP882,BP5294,1449920395172,17,120001
35030,BP882,1449920515173,17,0
BP2778,R0723,1449919960176,17,554999
BP3203,2271,1449920480188,17,39989
900,2059,1449920430179,17,95000
2622,14682,1449920365177,17,165000
34716,34717,1449920435179,17,95000
29844,BP5485,1449920495177,17,45000
8571,8420,1449920475179,17,65000
14456,BP5283,1449920455180,17,85000
2269,BP4272,1449894610172,10,25934999
BP3460,37219,1449920465175,17,80000
BP5486,29844,1449920540177,17,5000
2622,616,1449920485169,17,65000
1156,8571,1449920540179,17,20000
14581,1739,1449920470170,17,95000
1115,320,1449920285163,17,280011
BP5244,33683,1449920505174,17,65011
34,33477,1449920475176,17,95010
25096,900,1449920525179,17,45010
2271,BP5529,1449920435173,17,145001
BP882,166,1449920485175,17,95000
35030,BP882,1449920580175,17,0
R0078,14682,1449920500170,17,85000
913,2636,1449920460170,17,130000
988,15192,1449920340171,17,250000
375,BP2778,1449920515175,17,85011
BP3203,2271,1449920580174,17,25000
33924,35030,1449920340175,17,270001
36857,27945,1449920450177,17,160000
FC41,BP3460,1449920545175,17,70000
2632,14920,1449920510179,17,110000
34246,BP976,1449920410171,17,215001
8590,4876,1449919590171,16,1035002
616,2622,1449920530177,17,95000
BP5486,14456,1449920540180,17,85000
29844,BP5486,1449920625180,17,0
4876,14581,1449920565170,17,80000
791,36602,1449920490171,17,160000
36857,988,1449920590171,17,65000
2018,8586,1449920150188,17,509990
8556,8590,1449920625173,17,39990
BP5484,1115,1449920565174,17,99990
29245,BP3203,1449920520177,17,155000
2636,2632,1449920620179,17,59990
2622,R0078,1449920585170,17,104990
BP3203,2269,1449920545171,17,144990
2269,BP3203,1449920605174,17,84989
320,913,1449920590170,17,109990
165,35030,1449920515173,17,184990
616,2622,1449920690160,17,15000
905,2636,1449920680169,17,25001
R0078,2622,1449920550169,17,159990
9986,375,1449920600186,17,109979
2626,791,1449920650171,17,64990
14515,4876,1449920645170,17,79990
20628,2018,1449920660178,17,69990
37229,34716,1449920530179,17,199990
BP5485,29844,1449920625180,17,109989
2238,34246,1449920625172,17,114990
15192,988,1449920515172,17,224990
1011,29245,1449920675177,17,69990
29245,2269,1449920690163,17,60000
4894,2238,1449920740162,17,20000
1802,616,1449920705160,17,60000
297,616,1449920625177,17,139990
BP3442,8556,1449920665163,17,105000
BP5172,BP5486,1449920545177,17,229999
14682,R0078,1449920710159,17,70020
R0085,BP5172,1449920775176,17,5011
14511,14515,1449920725160,17,60010
27945,36857,1449920655171,17,130000
1054,37229,1449920730169,17,55010
793,2626,1449920715161,17,75010
976,165,1449920700163,17,90010
1472,20628,1449920730168,17,60010
14682,BP5485,1449920735169,17,55010
988,36857,1449920610177,17,189999
BP3442,1156,1449920560179,17,239999
27945,34,1449919680171,16,1145001
804,9986,1449920710165,17,115010
1054,R0085,1449920780187,17,54989
9988,804,1449920825175,17,15000
913,905,1449920705170,17,135008
8419,1472,1449920790178,17,54999
1578,14511,1449920785170,17,65002
1011,29245,1449920750163,17,100012
1045,1802,1449920765160,17,90010
R0078,14682,1449920790179,17,65000
782,320,1449920700160,17,165010
36857,27945,1449920825172,17,40000
297,1045,1449920855170,17,15000
14920,793,1449920790171,17,90000
1042,9988,1449920840175,17,40000
2067,25096,1449920570189,17,309989
BP5485,14682,1449920780179,17,104990
4896,1578,1449920850172,17,39998
2271,BP3203,1449920690161,17,200010
34717,15192,1449920740162,17,150010
1577,4894,1449920760162,17,135010
2622,R0078,1449920855179,17,45000
BP3460,FC41,1449920075169,17,835000
36602,297,1449920765167,17,150010
8556,BP3442,1449920800178,17,115000
33107,8419,1449920845177,17,75000
R0085,1054,1449920785179,17,135000
1156,BP3442,1449920770163,17,155010
2640,913,1449920840178,17,85000
BP5486,BP5485,1449920885169,17,45000
29844,BP5486,1449920930169,17,0
37229,1054,1449920835176,17,95000
33477,27945,1449920785171,17,160001
34716,34717,1449920890172,17,55000
33924,976,1449920790173,17,165000
308,BP5484,1449920665164,17,290010
2632,14920,1449920880171,17,80001
14510,1577,1449920895172,17,65000
2043,BP5244,1449920570185,17,389990
15192,988,1449920800176,17,165000
320,2640,1449920925178,17,40000
BP5529,2271,1449920890171,17,95000
8590,8556,1449920915178,17,70000
4897,2067,1449920880178,17,105000
BP5283,R0085,1449920920179,17,75000
1115,782,1449920865170,17,135000
988,36857,1449920865172,17,145001
1937,14510,1449920960172,17,55000
BP4269,33924,1449920610176,17,404999
36602,297,1449920870170,17,150000
8019,4896,1449920890170,17,130000
2636,2632,1449920960172,17,60000
616,2622,1449920900179,17,125000
371,8019,1449921020170,17,10000
2045,2043,1449920960175,17,75000
34717,15192,1449920965176,17,85010
905,2636,1449921020172,17,40000
791,36602,1449920915177,17,145000
BP5486,33107,1449920920177,17,140001
29844,BP5486,1449921060178,17,0
8559,8590,1449920985178,17,85000
1802,616,1449921025179,17,45000
8420,1156,1449920925173,17,165000
R0330,2045,1449921035175,17,55000
782,320,1449920965178,17,125000
BP4921,BP5529,1449920985171,17,110000
913,905,1449921060172,17,35000
14456,BP5283,1449920995179,17,115000
37229,34716,1449920945172,17,170001
BP5486,14456,1449920985171,17,134990
29844,BP5486,1449921120161,17,0
15192,988,1449921010173,17,109990
27945,34,1449920435173,17,690001
20760,371,1449921030170,17,99990
1045,1802,1449921070179,17,59990
945,R0330,1449921090175,17,44990
2626,791,1449921060177,17,94990
34716,37229,1449920930176,17,234990
791,36602,1449921020170,17,149990
297,1045,1449921130169,17,40000
4897,20760,1449921130160,17,50000
14520,1937,1449921015172,17,164990
BP5485,29844,1449921120161,17,70000
BP4921,308,1449920955174,17,234990
BP5484,1115,1449921000170,17,194990
2640,913,1449921095172,17,99989
1054,37229,1449921115173,17,79989
34716,34717,1449921050186,17,144980
34717,15192,1449921120163,17,80000
793,2626,1449921155167,17,45000
1115,782,1449921090178,17,109990
14456,29844,1449921060178,17,149989
308,BP4921,1449921095171,17,119990
14522,14520,1449921180162,17,35000
BP5486,14456,1449921110179,17,114989
29844,BP5486,1449921225168,17,0
33107,BP5485,1449921190161,17,40000
36857,27945,1449921125174,17,104990
34,33477,1449920945172,17,290000
2067,4897,1449921180160,17,60010
BP5172,29844,1449920930169,17,315000
2626,791,1449921170160,17,75010
2050,945,1449921135165,17,110010
36602,297,1449921170169,17,85010
R0085,BP5172,1449921245169,17,20000
BP4269,33924,1449920955173,17,315000
1736,2050,1449921245175,17,25000
8419,33107,1449921230161,17,50010
793,2626,1449921245170,17,40000
BP4921,BP4921,1449921190164,17,95010
308,BP4921,1449921285174,17,0
37317,14456,1449921210167,17,75010
4644,14522,1449921215162,17,85010
33924,BP4269,1449920355174,17,945000
R0085,1054,1449921195162,17,110010
1472,8419,1449921280171,17,30000
320,2640,1449921195161,17,115010
988,36857,1449921230164,17,80010
34716,34717,1449921200163,17,115010
BP5294,8420,1449921090173,17,225000
BP5484,1115,1449921200168,17,120010
1054,R0085,1449921265169,17,60000
37229,34716,1449921195166,17,130010
29981,2067,1449921240170,17,90000
20628,1472,1449921310171,17,20000
14920,793,1449921200167,17,135010
14527,4644,1449921300172,17,40000
34717,34716,1449921165166,17,185011
BP5484,308,1449921215161,17,150010
791,36602,1449921255179,17,115000
2018,20628,1449921330171,17,45000
947,1736,1449921270175,17,105000
14682,29844,1449921225168,17,155011
BP5283,R0085,1449921305172,17,80000
14529,14527,1449921340172,17,55000
15192,988,1449921310174,17,85000
25096,29981,1449921330170,17,70000
1054,37229,1449921325176,17,80000
1157,2018,1449921375171,17,35010
976,33924,1449921300174,17,110011
2952,947,1449921375175,17,55000
33683,8559,1449921070178,17,359999
2626,791,1449921370179,17,60000
14531,14529,1449921395172,17,45000
14920,793,1449921285170,17,165000
900,25096,1449921400170,17,50000
R0078,14682,1449921380179,17,69999
37219,BP3460,1449920910169,17,545000
308,BP5484,1449921195160,17,270010
14456,BP5283,1449921385172,17,80000
165,976,1449921410185,17,54989
37229,34716,1449921315173,17,154999
27945,34,1449920570186,17,899990
BP5244,33683,1449921430177,17,50000
782,320,1449921310171,17,175000
166,165,1449921465174,17,20000
2632,14920,1449921335177,17,149999
10352,8558,1449920020169,17,1470000
BP882,BP5294,1449921315173,17,180000
35030,BP882,1449921495173,17,0
34717,15192,1449921395174,17,100000
2622,R0078,1449921450178,17,45000
37229,1054,1449921325169,17,175000
R0085,1054,1449921405176,17,110000
2271,308,1449921285174,17,235000
7725,2952,1449921430175,17,94999
2059,900,1449921450170,17,80000
2636,2632,1449921485176,17,45001
793,2626,1449921430179,17,100000
2632,14920,1449921450170,17,90000
BP3203,2271,1449921520174,17,20000
4645,14531,1449921440172,17,110000
1115,782,1449921485171,17,70000
616,2622,1449921495178,17,60000
BP2895,7725,1449921525174,17,35000
4826,2059,1449921530170,17,50000
36857,34717,1449921350177,17,229999
BP882,166,1449921485174,17,100000
905,2636,1449921530177,17,59999
36857,27945,1449921470176,17,124999
2636,2632,1449921540170,17,64990
R0085,37229,1449921470172,17,134990
BP5283,R0085,1449921515176,17,99990
14540,4645,1449921550172,17,69990
913,905,1449921590176,17,29990
1802,616,1449921555178,17,64990
BP5485,14456,1449921465172,17,159990
2269,BP3203,1449921540174,17,84989
15783,37317,1449921285177,17,339990
BP5575,1157,1449921410181,17,219980
34716,34717,1449921495174,17,134990
308,BP5484,1449921320178,17,314989
35030,BP882,1449921585174,17,59990
33924,BP4269,1449921015175,17,634990
905,2636,1449921605160,17,50000
4826,BP2895,1449921560174,17,94990
4896,4897,1449920985178,17,674989
1045,1802,1449921620168,17,45000
34716,37229,1449921500169,17,169990
165,35030,1449921495173,17,179990
29245,2269,1449921625163,17,55000
27945,36857,1449921580176,17,104990
988,36857,1449921595175,17,94990
